id	code	vn_job_category_code	vn_job_sub_category_code	salary_from	salary_to	m_currency_code	negotiable_flag	m_province_code	m_country_code
110551	JHC0017112	12	59	500	700	USD	0	VN-SG	VN
110552	JHC0017113	4	18	1500	1800	USD	0	VN-SG	VN
110554	JHC0017116	13	73	10000000	13000000	VND	0	VN-39	VN
110555	JHN0017104	5	21	600	1000	USD	0	VN-HN	VN
110557	JHN0017117	6	24	20000000	30000000	VND	0	VN-HN	VN
110558	JHN0017118	4	17	12000000	14000000	VND	0	VN-HN	VN
110559	JHC0017121	2	6	1000	1500	USD	0	VN-SG	VN
110561	JHC0017123	13	74	2500	4000	USD	0	VN-SG	VN
110569	1001042018	5	21	0	10000000	VND	0	VN-SG	VN
110570	1002042018	5	21	0	10000000	VND	0	VN-SG	VN
110571	1003042018	5	22	0	10000000	VND	0	VN-SG	VN
110573	1005042018	3	12	0	10000000	VND	0	VN-SG	VN
110574	1006042018	13	74	0	10000000	VND	0	VN-SG	VN
110576	JHC0017135	10	49	700	1500	USD	0	VN-SG	VN
110577	JHC0017136	4	18	2000	3000	USD	0	VN-57	VN
110581	1010042018	6	24	0	10000000	VND	0	VN-SG	VN
110590	JHC0017142	12	66	15000000	20000000	VND	0	VN-SG	VN
110591	JHC0017143	4	18	14000000	16000000	VND	0	VN-SG	VN
110592	JHC0017144	6	24	500	950	USD	0	VN-39	VN
110593	JHC0017145	4	16	0	850	USD	0	VN-39	VN
110594	JHC0017146	12	58	500	700	USD	0	VN-43	VN
110597	JHN0017152	6	24	700	800	USD	0	VN-HN	VN
110600	1012042018	15	89	0	15000000	VND	0	VN-SG	VN
110601	1013042018	12	63	15000000	30000000	VND	0	VN-SG	VN
110603	1015042018	13	70	12000000	18000000	VND	0	VN-SG	VN
110604	JHC0017176	2	7	0	600	USD	0	VN-SG	VN
110607	JHC0017174	12	59	10000000	15000000	VND	0	VN-39	VN
110620	JHC0017187	12	64	1500	4000	USD	0	VN-SG	VN
110631	JHN0017195	11	55	800	1200	USD	0	VN-66	VN
110635	1018042018	3	14	10000000	12000000	VND	0	VN-SG	VN
110645	1025042018	12	58	3000	0	USD	0	VN-HN	VN
110651	1028042018	4	18	15000000	30000000	VND	0	VN-SG	VN
110652	1029042018	13	74	0	10000000	VND	0	VN-SG	VN
110653	1030042018	13	74	0	12000000	VND	0	VN-SG	VN
110658	JHC0017230	6	24	30000000	40000000	VND	0	VN-SG	VN
110670	1037042018	13	74	1440	0	USD	0	VN-SG	VN
110672	JHC0017232	11	55	2000	3000	USD	0	VN-SG	VN
110674	JHC0017228	4	16	0	500	USD	0	VN-SG	VN
110684	JHC0017242	4	16	500	800	USD	0	VN-SG	VN
110687	JHN0017240	3	12	15000000	20000000	VND	0	VN-HN	VN
110693	JHC0017249	6	24	800	1300	USD	0	VN-SG	VN
110695	JHC0017253	4	18	1000	1500	USD	0	VN-61	VN
110696	JHC0017254	11	56	500	1000	USD	0	VN-SG	VN
110697	JHC0017255	11	56	1500	3000	USD	0	VN-SG	VN
110698	JHC0017259	4	16	10000000	20000000	VND	0	VN-57	VN
110699	JHC0017260	4	16	9000000	9000000	VND	0	VN-SG	VN
110702	1038052018	3	13	10000000	12000000	VND	0	VN-SG	VN
110705	1041052018	13	69	0	10000000	VND	0	VN-SG	VN
110709	JHC0017264	14	77	500	900	USD	0	VN-SG	VN
110710	JHC0017265	11	56	500	1200	USD	0	VN-SG	VN
110713	JHC0017267	13	74	600	900	USD	0	VN-SG	VN
110720	JHC0017271	15	86	800	1000	USD	0	VN-SG	VN
110722	JHC0017274	12	62	0	500	USD	0	VN-57	VN
110724	JHC0017276	4	17	10000000	13000000	VND	0	VN-SG	VN
110725	JHC0017277	11	56	500	500	USD	0	VN-SG	VN
110727	JHC0017281	4	17	600	900	USD	0	VN-SG	VN
110729	JHC0017284	12	59	15000000	20000000	VND	0	VN-SG	VN
110731	JHC0017286	7	35	700	1100	USD	0	VN-SG	VN
110733	JHC0017290	12	59	800	1300	USD	0	VN-SG	VN
110734	JHC0017291	12	59	500	1000	USD	0	VN-SG	VN
110735	JHC0017292	4	17	13000000	20000000	VND	0	VN-39	VN
110736	1043052018	6	24	15000000	18000000	VND	0	VN-HN	VN
110737	1044052018	6	24	0	12000000	VND	0	VN-HN	VN
110738	1045052018	5	21	12000000	0	VND	0	VN-HN	VN
110739	1046052018	13	74	20000000	35000000	VND	0	VN-HN	VN
110740	1047052018	13	73	14000000	0	VND	0	VN-HN	VN
110741	1048052018	13	73	0	13000000	VND	0	VN-HN	VN
110742	1049052018	13	70	0	500	USD	1	VN-HN	VN
110743	1050052018	13	70	0	500	USD	1	VN-HN	VN
110744	1051052018	4	18	0	500	USD	1	VN-HN	VN
110745	1052052018	6	24	0	10000000	VND	0	VN-HN	VN
110746	1053052018	6	24	0	12000000	VND	0	VN-HN	VN
110747	1054052018	6	24	0	500	USD	1	VN-HN	VN
110749	JHC0017295	3	12	0	800	USD	0	VN-SG	VN
110751	JHC0017298	13	74	0	500	USD	0	VN-SG	VN
110754	1055052018	2	6	0	10000000	VND	0	VN-SG	VN
110763	JHC0017308	2	7	2000	5000	USD	0	VN-SG	VN
110764	JHC0017310	13	74	1500	7500	USD	0	VN-SG	VN
110766	JHC0017306	2	7	2000	9000	USD	0	VN-SG	VN
110769	JHC0017313	11	56	700	1200	USD	0	VN-DN	VN
110772	JHC0017317	11	56	500	1000	USD	0	VN-DN	VN
110773	JHC0017318	13	74	700	800	USD	0	VN-SG	VN
110778	JHC0017329	12	60	0	10000000	VND	0	VN-SG	VN
110783	JHC0017336	12	63	0	500	USD	0	VN-SG	VN
110786	1056052018	10	52	0	10000000	VND	0	VN-HN	VN
110800	JHC0017351	3	12	0	10000000	VND	0	VN-SG	VN
110801	JHC0017353	13	74	14000000	18000000	VND	0	VN-57	VN
110804	JHC0017360	12	60	900	1000	USD	0	VN-SG	VN
110806	JHC0017365	11	56	40000	45000	USD	0	JP-13	JP
110812	JHN0017368	13	74	2000	3000	USD	0	VN-HN	VN
110813	1062052018	12	62	0	10000000	VND	0	VN-57	VN
110814	1063052018	3	12	0	10000000	VND	0	VN-SG	VN
110815	1064052018	13	69	10000000	15000000	VND	0	VN-SG	VN
110816	1065052018	13	74	10000000	15000000	VND	0	VN-57	VN
110818	1067052018	11	55	10000000	15000000	VND	0	VN-37	VN
110819	1068052018	15	88	0	500	USD	1	VN-57	VN
110820	1069052018	13	73	0	500	USD	1	VN-57	VN
110821	1070052018	3	14	0	500	USD	1	VN-SG	VN
110827	JHC0017376	4	18	600	900	USD	0	VN-SG	VN
110829	1072052018	3	12	0	10000000	VND	0	VN-SG	VN
110832	107602018	13	74	0	10000000	VND	0	VN-SG	VN
110833	1078052018	4	18	0	10000000	VND	0	VN-SG	VN
110834	1077052018	6	24	0	10000000	VND	0	VN-SG	VN
110835	1079052018	12	60	0	10000000	VND	0	VN-SG	VN
110836	1080052018	15	88	0	10000000	VND	0	VN-SG	VN
110839	JHC0017386	13	70	0	13000000	VND	0	VN-SG	VN
110842	1081052018	13	70	800	1000	USD	0	VN-HN	VN
110843	1082052018	13	74	800	1000	USD	0	VN-HN	VN
110844	1083052018	11	56	500	1000	USD	0	VN-HN	VN
110847	1086052018	6	24	12000000	15000000	VND	0	VN-SG	VN
110848	JHC0017397	14	83	10000000	12000000	VND	0	VN-39	VN
110850	JHC0017408	2	6	0	18000000	VND	0	VN-SG	VN
110851	JHN0017385	2	7	13600000	16000000	VND	0	VN-HN	VN
110852	1087052018	5	23	0	1500	USD	0	VN-SG	VN
110853	1088052018	11	56	0	1500	USD	0	VN-SG	VN
110854	1089052018	11	55	0	2000	USD	0	VN-SG	VN
110855	1090052018	11	56	0	1500	USD	0	VN-SG	VN
110856	1091052018	11	55	0	10000000	VND	0	VN-SG	VN
110858	JHN0017417	4	16	25000000	40000000	VND	0	VN-HN	VN
110870	JHC0017427	11	56	500	800	USD	0	VN-DN	VN
110871	JHC0017428	6	24	13000000	15000000	VND	0	VN-SG	VN
110875	JHN0017435	12	60	0	10000000	VND	0	VN-66	VN
110877	1092052018	6	24	0	500	USD	1	VN-57	VN
110879	1094052018	6	24	0	500	USD	1	VN-57	VN
110880	1095052018	12	59	0	500	USD	1	VN-57	VN
110882	1096052018	12	60	0	500	USD	1	VN-57	VN
110883	1097052018	4	18	0	500	USD	1	VN-57	VN
110885	JHC0017441	15	89	0	600	USD	0	VN-SG	VN
110888	1100052018	15	87	20000000	0	VND	0	VN-HN	VN
110889	1101052018	3	12	0	20000000	VND	0	VN-HN	VN
110890	1102052018	10	52	0	20000000	VND	0	VN-HN	VN
110891	1103052018	13	74	0	10000000	VND	0	VN-HN	VN
110893	1104052018	6	30	750	2000	USD	0	VN-HN	VN
110894	1105052018	4	16	0	12000000	VND	0	VN-SG	VN
110896	1107052018	3	10	0	10000000	VND	0	VN-SG	VN
110900	110052018	3	10	0	500	USD	0	VN-SG	VN
110901	1111052018	13	70	0	500	USD	0	VN-SG	VN
110903	1113052018	13	73	0	10000000	VND	0	VN-SG	VN
110904	1114052018	13	73	0	15000000	VND	0	VN-SG	VN
110911	1116052018	3	10	0	500	USD	1	VN-HN	VN
110912	1117052018	3	13	0	500	USD	1	VN-HN	VN
110915	1120052018	13	70	0	10000000	VND	0	VN-HN	VN
110916	JHC0017450	13	74	13000000	20000000	VND	0	VN-SG	VN
110918	1121052018	3	14	0	12000000	VND	0	VN-HN	VN
110919	1122052018	3	13	0	12000000	VND	0	VN-HN	VN
110920	1123052018	3	12	0	12000000	VND	0	VN-HN	VN
110921	1124052018	13	69	0	15000000	VND	0	VN-HN	VN
110922	1125052018	3	12	0	500	USD	1	VN-HN	VN
110924	1127052018	11	56	0	1000	USD	0	VN-HN	VN
110925	1128052018	11	56	0	500	USD	1	VN-HN	VN
110926	JHN0017453	13	69	1000	2000	USD	0	VN-HN	VN
110931	JHC0017462	11	56	600	1200	USD	0	VN-SG	VN
110933	JHC0017465	11	56	700	1200	USD	0	VN-SG	VN
110934	JHN0017457	13	74	500	1000	USD	0	VN-HP	VN
110935	JHN0017458	13	74	0	500	USD	0	VN-HP	VN
110937	JHN0017470	4	17	700	1200	USD	0	VN-HN	VN
110939	1129052018	10	48	20000000	30000000	VND	0	VN-HN	VN
110940	1130052018	13	74	12000000	20000000	VND	0	VN-HN	VN
110942	1133052018	11	56	10000000	15000000	VND	0	VN-HN	VN
110944	1134052018	4	18	0	500	USD	1	VN-HN	VN
110946	1136052018	13	69	10000000	15000000	VND	0	VN-HN	VN
110947	1137052018	13	75	0	10000000	VND	0	VN-HN	VN
110948	1138052018	3	12	0	10000000	VND	0	VN-HN	VN
110949	1139052018	13	70	0	500	USD	1	VN-HN	VN
110953	1142052018	13	69	0	15000000	VND	0	VN-SG	VN
110958	JHC0017473	15	88	600	800	USD	0	VN-41	VN
110960	JHN0017476	8	38	0	500	USD	0	VN-HN	VN
110963	1145052018	11	56	0	1200	USD	0	VN-SG	VN
110964	1146052018	11	56	0	600	USD	0	VN-SG	VN
110973	JHC0017497	4	19	3400	3400	USD	0	VN-SG	VN
110974	1152052018	13	74	500	800	USD	0	VN-39	VN
110975	JHC0017501	4	16	10000000	10000000	VND	0	VN-SG	VN
110977	JHC0017503	13	69	1500	3000	USD	0	VN-SG	VN
110982	1156052018	4	18	0	12000000	VND	0	VN-HN	VN
110983	JHC0017504	11	56	0	750	USD	0	VN-DN	VN
110984	JHC0017505	11	56	0	550	USD	0	VN-SG	VN
110985	JHC0017506	13	74	600	800	USD	0	VN-56	VN
110988	JHC0017509	13	73	1000	1500	USD	0	VN-SG	VN
110990	1157052018	3	14	0	15000000	VND	0	VN-SG	VN
110994	1160052018	3	10	0	650	USD	0	VN-SG	VN
110995	1161052018	4	16	0	650	USD	0	VN-SG	VN
110999	JHC0017519	13	74	1000	1500	USD	0	VN-SG	VN
111001	JHC0017520	4	17	12000000	12000000	VND	0	VN-41	VN
111002	JHC0017521	6	24	15000000	20000000	VND	0	VN-41	VN
111003	JHC0017522	13	74	0	10000000	VND	0	VN-SG	VN
111009	1165052018	3	12	10000000	13000000	VND	0	VN-SG	VN
111011	1166052018	10	52	14000000	16000000	VND	0	VN-SG	VN
111013	1168052018	4	18	0	12000000	VND	0	VN-SG	VN
111015	JHC0017529	4	17	700	1200	USD	0	VN-SG	VN
111016	JHC0017530	14	76	1000	3000	USD	0	VN-SG	VN
111018	JHC0017531	13	74	1000	3000	USD	0	VN-SG	VN
111020	JHC0017532	4	16	0	16000000	VND	0	VN-SG	VN
111025	JHC0017535	12	59	800	1000	USD	0	VN-57	VN
111029	1169062018	12	58	1200	1500	USD	0	VN-SG	VN
111033	1171062018	13	70	0	500	USD	1	VN-SG	VN
111038	JHC0017549	5	21	500	750	USD	0	VN-SG	VN
111039	JHC0017552	12	59	500	1000	USD	0	VN-57	VN
111040	JHC0017561	11	56	1500	3000	USD	0	VN-SG	VN
111046	JHN0017569	4	18	700	1000	USD	0	VN-HN	VN
111049	JHC0017576	12	59	2000	3000	USD	0	VN-SG	VN
111061	JHC0017583	11	56	0	12000000	VND	0	VN-DN	VN
111062	JHC0017584	4	17	500	800	USD	0	VN-35	VN
111063	JHC0017585	2	8	1100	1300	USD	0	VN-SG	VN
111064	JHC0017586	4	16	500	1500	USD	0	VN-SG	VN
111067	JHC0017590	4	18	0	700	USD	0	VN-SG	VN
111068	JHC0017591	13	70	0	800	USD	0	VN-SG	VN
111076	JHC0017597	14	77	0	700	USD	0	VN-SG	VN
111078	JHC0017604	4	17	10000000	13000000	VND	0	VN-SG	VN
111084	JHC0017606	4	17	500	550	USD	0	VN-SG	VN
111095	JHC0017622	2	6	600	1500	USD	0	VN-SG	VN
111097	JHC0017626	14	77	650	1000	USD	0	VN-HN	VN
111098	JHC0017629	4	18	10000000	14000000	VND	0	VN-SG	VN
111099	JHC0017632	4	17	500	700	USD	0	VN-39	VN
111101	JHC0017635	2	7	2000	5000	USD	0	VN-SG	VN
111102	JHC0017644	12	60	800	1200	USD	0	VN-SG	VN
111105	JHN0017636	4	17	600	900	USD	0	VN-HN	VN
111106	JHN0017639	4	17	600	850	USD	0	VN-HP	VN
111110	JHC0017666	12	59	800	900	USD	0	VN-SG	VN
111113	1176062018	3	14	0	10000000	VND	0	VN-HN	VN
111114	1177062018	13	69	0	650	USD	0	VN-SG	VN
111116	1179062018	11	56	0	1000	USD	0	VN-SG	VN
111117	1180062018	11	56	0	1000	USD	0	VN-SG	VN
111118	JHC0017670	4	18	800	1500	USD	0	VN-DN	VN
111119	JHC0017672	12	60	0	500	USD	0	VN-39	VN
111126	JHC0017677	13	74	500	800	USD	0	VN-SG	VN
111128	JHC0017678	12	60	13000000	13500000	VND	0	VN-57	VN
111131	JHC0017679	12	59	0	800	USD	0	VN-57	VN
111134	JHC0017680	12	62	0	600	USD	0	VN-57	VN
111137	1182062018	13	69	12000000	20000000	VND	0	VN-SG	VN
111143	JHN0017684	13	74	0	650	USD	0	VN-HN	VN
111145	JHC0017687	1	1	0	10000000	VND	0	VN-35	VN
111149	JHC0017691	14	83	2000	3000	USD	0	VN-57	VN
111150	JHC0017706	3	12	1000	1500	USD	0	VN-SG	VN
111153	JHN0017714	13	74	950	1200	USD	0	VN-HN	VN
111155	JHN0017673	6	24	1500	2500	USD	0	VN-HN	VN
111156	JHC0017716	3	12	14000000	17000000	VND	0	VN-39	VN
111162	JHN0017725	11	56	1200	1900	USD	0	VN-HN	VN
111164	JHC0017727	15	86	0	10000000	VND	0	VN-43	VN
111165	JHC0017729	6	24	1000	1300	USD	0	VN-SG	VN
111167	JHC0017733	11	55	10000000	13000000	VND	0	VN-39	VN
111168	JHC0017734	15	88	500	550	USD	0	VN-41	VN
111174	JHC0017744	13	74	10000000	12000000	VND	0	VN-SG	VN
111176	1186062018	13	74	0	10000000	VND	0	VN-SG	VN
111178	1188062018	13	69	0	10000000	VND	0	VN-HN	VN
111179	1189062018	13	70	0	10000000	VND	0	VN-HN	VN
111180	1190062018	2	7	0	15000000	VND	0	VN-HN	VN
111181	1191062018	2	8	0	500	USD	1	VN-HN	VN
111182	1192062018	3	14	10000000	15000000	VND	0	VN-SG	VN
111183	1193062018	3	12	0	10000000	VND	0	VN-SG	VN
111184	JHC0007593	12	59	15000000	20000000	VND	0	VN-SG	VN
111185	JHC0017746	4	17	10000000	14000000	VND	0	VN-57	VN
111187	JHC0017750	2	8	1000	3000	USD	0	VN-SG	VN
111189	JHC0017751	2	8	0	1200	USD	0	VN-DN	VN
111195	JHC0017755	4	20	500	700	USD	0	VN-SG	VN
111197	JHC0017757	14	82	6000000	8000000	VND	0	VN-39	VN
111201	JHC0017760	4	18	500	700	USD	0	VN-57	VN
111203	JHC0017773	11	56	500	700	USD	0	VN-DN	VN
111209	JHC0017778	12	59	14000000	15000000	VND	0	VN-57	VN
111218	JHC0017787	12	59	10000000	10000000	VND	0	VN-57	VN
111220	JHC0017780	11	56	8000000	8000000	VND	0	VN-SG	VN
111225	JHC0017790	13	74	1000	1500	USD	0	VN-SG	VN
111226	JHC0017791	2	6	1000	1500	USD	0	VN-SG	VN
111228	JHN0017797	2	8	15000000	17000000	VND	0	VN-HN	VN
111230	JHC0017799	13	69	2000	3000	USD	0	VN-SG	VN
111231	JHC0017800	13	69	800	2000	USD	0	VN-SG	VN
111232	1196062018	13	74	10000000	20000000	VND	0	VN-SG	VN
111234	JHN0017671	13	74	10000000	20000000	VND	0	VN-HP	VN
111236	JHN0017803	13	74	500	800	USD	0	VN-HN	VN
111239	1198062018	13	69	0	30000000	VND	0	VN-SG	VN
111242	1199062018	13	73	0	15000000	VND	0	VN-SG	VN
111243	1200062018	13	75	10000000	15000000	VND	0	VN-SG	VN
111248	JHC0017810	4	17	600	700	USD	0	VN-SG	VN
111252	JHC0017813	4	18	0	600	USD	0	VN-SG	VN
111253	1203072018	13	74	25000000	35000000	VND	0	VN-39	VN
111259	JHC0017819	13	74	600	1300	USD	0	VN-SG	VN
111262	JHC0017825	9	44	0	600	USD	0	VN-DN	VN
111263	JHC0017828	11	55	10000000	12000000	VND	0	VN-39	VN
111267	JHC0017826	9	44	0	500	USD	0	VN-DN	VN
111268	JHC0017832	14	82	500	800	USD	0	VN-43	VN
111269	JHC0017833	4	16	0	500	USD	0	VN-SG	VN
111275	JHC0017845	12	59	0	500	USD	1	VN-37	VN
111276	JHC0017847	12	62	0	500	USD	1	VN-37	VN
111284	JHC0017851	13	74	0	18000000	VND	0	VN-39	VN
111285	JHC0017852	4	18	600	650	USD	0	VN-SG	VN
111287	1205072018	15	88	0	15000000	VND	0	VN-SG	VN
111291	1209072018	14	76	0	10000000	VND	0	VN-SG	VN
111293	1211072018	13	71	12000000	15000000	VND	0	VN-SG	VN
111294	1212072018	13	73	0	10000000	VND	0	VN-HN	VN
111297	JHN0017860	13	74	700	1000	USD	0	VN-HN	VN
111300	JHC0017864	11	56	700	1500	USD	0	VN-SG	VN
111302	JHC0017866	14	76	0	400	USD	0	VN-43	VN
111304	JHC0017869	4	16	0	600	USD	0	VN-SG	VN
111307	JHC0017870	13	74	1000	1500	USD	0	VN-SG	VN
111309	1213072018	9	44	0	1000	USD	1	VN-HN	VN
111310	1214072018	9	44	0	500	USD	1	VN-HN	VN
111311	JHC0017881	4	18	1000	1500	USD	0	VN-SG	VN
111314	JHC0017882	4	18	18000000	20000000	VND	0	VN-57	VN
111316	JHC0017885	13	74	500	850	USD	0	VN-SG	VN
111331	JHC0017908	12	59	10000000	15000000	VND	0	VN-SG	VN
111332	JHC0017906	6	24	15000000	15000000	VND	0	VN-SG	VN
111333	1216072018	4	17	0	12000000	VND	0	VN-SG	VN
111337	1219072018	13	74	0	1000	USD	1	VN-SG	VN
111341	JHC05012	13	69	0	1000	USD	0	VN-SG	VN
111342	JHC0013206	12	62	0	10000000	VND	0	VN-SG	VN
111345	JHC0017911	14	82	350	400	USD	0	VN-57	VN
111346	JHC0017914	13	74	0	1000	USD	1	TH-10	TH
111347	JHC0017912	12	63	800	1200	USD	0	VN-SG	VN
111352	JHC0017930	12	60	16000000	30000000	VND	0	VN-SG	VN
111353	JHN0017931	2	7	15000000	20000000	VND	0	VN-HN	VN
111357	1222072018	13	74	10000000	0	VND	0	VN-SG	VN
111358	JHC0017947	11	56	600	1500	USD	0	VN-SG	VN
111359	JHC0017948	12	62	900	1200	USD	0	VN-SG	VN
111361	JHC0017956	2	6	1000	1500	USD	0	VN-SG	VN
111367	1224072018	13	73	0	500	USD	1	VN-SG	VN
111368	1225072018	13	73	0	500	USD	1	VN-SG	VN
111369	1226072018	13	73	0	500	USD	1	VN-SG	VN
111370	1227072018	13	73	0	500	USD	1	VN-SG	VN
111371	1228072018	13	73	0	500	USD	1	VN-SG	VN
111372	JHC0017958	2	6	1500	1800	USD	0	VN-SG	VN
111377	JHC0017969	11	56	0	500	USD	0	VN-34	VN
111378	JHN0017970	8	41	1000	2000	USD	0	VN-HN	VN
111380	JHC0017973	4	16	600	700	USD	0	VN-SG	VN
111381	JHC0017975	6	26	0	500	USD	1	VN-SG	VN
111382	JHC0017974	4	18	0	1000	USD	1	VN-SG	VN
111383	JHC0017976	13	74	0	1000	USD	1	VN-SG	VN
111385	JHC0017977	4	18	0	500	USD	1	VN-SG	VN
111386	JHC0017978	12	62	14000000	15000000	VND	0	VN-SG	VN
111389	JHN0017981	4	16	700	1000	USD	0	VN-HN	VN
111390	JHC0017984	4	18	0	1000	USD	1	VN-SG	VN
111392	JHC0017985	4	18	1500	2500	USD	0	VN-56	VN
111394	JHC0017986	11	56	1000	2000	USD	0	VN-DN	VN
111397	JHC0017988	12	63	0	1000	USD	1	VN-SG	VN
111398	JHC0017989	15	85	0	1000	USD	1	VN-SG	VN
111399	JHC0017992	4	16	0	700	USD	0	VN-39	VN
111405	1232072018	13	73	10000000	15000000	VND	0	VN-HN	VN
111408	JHC0017995	3	12	700	1200	USD	0	VN-SG	VN
111413	JHC0017999	14	77	10000000	10000000	VND	0	VN-HN	VN
111414	JHN0012320	11	56	12000000	15000000	VND	0	VN-HN	VN
111416	JHC0018003	15	87	500	600	USD	0	VN-SG	VN
111419	JHC0018001	12	64	700	800	USD	0	VN-SG	VN
111422	JHC0018017	11	56	700	1200	USD	0	VN-SG	VN
111424	JHC0018020	6	24	500	1500	USD	0	VN-SG	VN
111425	JHC0018023	4	18	700	1300	USD	0	VN-39	VN
111426	JHC0018027	12	63	1000	1500	USD	0	VN-57	VN
111427	JHC0018025	13	69	0	500	USD	1	VN-SG	VN
111428	JHC0018026	13	72	0	500	USD	1	VN-SG	VN
111431	JHC0018030	6	24	800	1000	USD	0	VN-DN	VN
111432	JHC0018032	4	17	3000000	3500000	JPY	0	JP-13	JP
111435	JHC0018037	14	77	20000000	35000000	VND	0	VN-SG	VN
111444	JHC0018040	4	17	0	550	USD	0	VN-SG	VN
111446	JHC0018045	11	55	10000000	11500000	VND	0	VN-SG	VN
111448	JHC0018047	12	60	0	10000000	VND	0	VN-39	VN
111457	1236072018	4	18	0	10000000	VND	0	VN-SG	VN
111458	1237072018	4	18	10000000	15000000	VND	0	VN-SG	VN
111459	1238072018	13	74	0	15000000	VND	0	VN-SG	VN
111461	1239072018	13	74	0	10000000	VND	0	VN-SG	VN
111462	1240072018	3	12	15000000	20000000	VND	0	VN-SG	VN
111463	1241072018	6	24	15000000	20000000	VND	0	VN-SG	VN
111468	1245072018	13	74	0	1000	USD	1	VN-SG	VN
111475	JHN0018062	6	24	500	750	USD	0	VN-HN	VN
111478	JHC0018067	11	56	1000	2000	USD	0	VN-SG	VN
111487	JHC0018078	11	56	500	1000	USD	0	VN-SG	VN
111499	JHN0018086	13	74	0	500	USD	1	VN-HN	VN
111500	JHN0018087	11	56	0	1200	USD	0	VN-HN	VN
111501	JHC0018090	11	55	0	1000	USD	0	VN-39	VN
111505	JHC0018092	12	66	0	10000000	VND	0	VN-SG	VN
111507	JHC0018093	14	77	0	10000000	VND	0	VN-SG	VN
111511	JHN0018108	13	74	15000000	20000000	VND	0	VN-HN	VN
111512	JHC0018118	4	18	0	1000	USD	0	VN-SG	VN
111513	JHC0018114	2	8	600	900	USD	0	VN-SG	VN
111514	JHC0018117	13	73	800	1000	USD	0	VN-SG	VN
111515	JHC0007825	13	74	15000000	17000000	VND	0	VN-39	VN
111517	JHN0018124	4	17	800	1500	USD	0	VN-63	VN
111518	JHC0018125	2	6	700	1500	USD	0	VN-SG	VN
111519	JHC0018126	2	6	1000	1000	USD	0	VN-SG	VN
111520	JHC0018127	2	6	1000	1500	USD	0	VN-57	VN
111522	JHC0018129	4	17	700	700	USD	0	VN-SG	VN
111523	JHC0018131	2	8	800	1500	USD	0	VN-57	VN
111526	JHC0018136	13	74	20000000	20000000	VND	0	VN-57	VN
111530	JHC0018142	2	6	1500	2500	USD	0	VN-57	VN
111532	JHC0018144	2	8	1500	1500	USD	0	VN-57	VN
111535	JHC0018148	2	8	1000	1000	USD	0	VN-57	VN
111537	JHC0018149	2	8	1000	1000	USD	0	VN-57	VN
111540	JHC0018150	2	8	3000	3000	USD	0	VN-57	VN
111542	JHC0018154	6	24	14000000	15000000	VND	0	VN-SG	VN
111543	JHC0018155	16	91	500	800	USD	0	VN-SG	VN
111544	JHC0018156	6	24	500	900	USD	0	VN-SG	VN
111546	JHC0018158	11	56	600	1000	USD	0	VN-SG	VN
111549	JHC0018163	12	60	0	10000000	VND	0	VN-39	VN
111553	1250082018	13	73	500	0	USD	0	VN-SG	VN
111554	1251082018	6	31	0	20000000	VND	0	VN-SG	VN
111558	JHC0018164	14	77	0	10000000	VND	0	VN-39	VN
111559	1252082018	15	86	0	10000000	VND	0	VN-SG	VN
111560	1253082018	15	86	0	10000000	VND	0	VN-SG	VN
111562	1255082018	4	16	0	10000000	VND	0	VN-SG	VN
111563	1256082018	15	87	20000000	30000000	VND	0	VN-SG	VN
111564	1257082018	13	71	700	1000	USD	0	VN-HN	VN
111565	1258082018	4	17	500	700	USD	0	VN-HN	VN
111567	JHC0018167	11	56	3000000	6000000	JPY	0	JP-13	JP
111569	JHC0018173	2	7	0	15000000	VND	0	VN-SG	VN
111570	JHC0018174	6	24	500	700	USD	0	VN-SG	VN
111571	JHC0018175	6	24	0	500	USD	0	VN-39	VN
111574	JHC0018169	12	59	0	800	USD	0	VN-SG	VN
111575	1260082018	4	18	0	10000000	VND	0	VN-SG	VN
111576	1261082018	5	22	0	12000000	VND	0	VN-SG	VN
111577	1262082018	13	74	0	12000000	VND	0	VN-SG	VN
111580	1265082018	13	73	20000000	25000000	VND	0	VN-SG	VN
111581	1266082018	11	56	20000000	30000000	VND	0	VN-SG	VN
111582	JHC0018182	13	74	800	1000	USD	0	VN-SG	VN
111586	JHC0018203	13	74	900	1500	USD	0	VN-HN	VN
111587	1267082018	13	74	0	50000000	VND	0	VN-SG	VN
111591	1271082018	3	12	0	12000000	VND	0	VN-HN	VN
111592	JHC0018210	12	58	0	10000000	VND	0	VN-57	VN
111593	JHC0018215	13	74	20000000	30000000	VND	0	VN-SG	VN
111594	JHC0018216	6	24	600	1000	USD	0	VN-SG	VN
111595	JHC0018218	4	17	500	500	USD	0	VN-SG	VN
111596	JHC0018219	2	7	500	1000	USD	0	VN-SG	VN
111597	JHC0018220	2	7	700	1000	USD	0	VN-SG	VN
111598	1272082018	2	8	0	18000000	VND	0	VN-SG	VN
111601	1275082018	13	74	0	20000000	VND	0	VN-SG	VN
111602	1276082018	2	7	0	20000000	VND	0	VN-SG	VN
111603	1277082018	4	16	10000000	15000000	VND	0	VN-SG	VN
111606	1280082018	11	56	0	1000	USD	0	VN-SG	VN
111607	1281082018	11	56	0	1000	USD	0	VN-SG	VN
111613	JHC0018224	11	56	500	700	USD	0	VN-DN	VN
