id	m_country_code	m_province_code	current_salary	m_current_currency_code	expected_salary	m_currency_code	years_of_experience	is_full_registration	vn_job_category_code	vn_job_sub_category_code	vn_job_category_code	vn_job_sub_category_code	m_position_code	m_country_code	m_province_code
125249	VN	VN-SG	1200	USD	NULL	USD	8	1	11	54	11	54	1	VN	VN-HN
125249	VN	VN-SG	1200	USD	NULL	USD	8	1	11	54	11	54	1	VN	VN-SG
125249	VN	VN-SG	1200	USD	NULL	USD	8	1	11	54	11	54	1	VN	VN-HN
125249	VN	VN-SG	1200	USD	NULL	USD	8	1	11	54	11	54	1	VN	VN-SG
125249	VN	VN-SG	1200	USD	NULL	USD	8	1	11	54	11	54	1	VN	VN-HN
125249	VN	VN-SG	1200	USD	NULL	USD	8	1	11	54	11	54	1	VN	VN-SG
125253	VN	VN-SG	180000000	VND	25000000	VND	10	0	2	8	NULL	NULL	NULL	VN	VN-SG
125298	NULL	NULL	10000000	VND	NULL	NULL	NULL	1	13	70	13	70	1	VN	VN-SG
125308	VN	VN-SG	7000000	VND	8000000	VND	1	0	4	16	NULL	NULL	NULL	VN	VN-SG
125314	VN	VN-SG	12000000	VND	12000000	VND	9	1	6	25	NULL	NULL	NULL	VN	VN-SG
125312	VN	VN-73	6000000	VND	8000000	VND	8	1	4	16	4	16	1	VN	VN-47
125312	VN	VN-73	6000000	VND	8000000	VND	8	1	4	16	4	16	1	VN	VN-73
125312	VN	VN-73	6000000	VND	8000000	VND	8	1	4	16	4	16	1	VN	VN-CT
125350	VN	VN-39	20000000	VND	25000000	VND	9	1	14	76	NULL	NULL	NULL	VN	VN-39
125350	VN	VN-39	20000000	VND	25000000	VND	9	1	14	76	NULL	NULL	NULL	VN	VN-57
125350	VN	VN-39	20000000	VND	25000000	VND	9	1	14	76	NULL	NULL	NULL	VN	VN-SG
125350	VN	VN-39	20000000	VND	25000000	VND	9	1	14	83	NULL	NULL	NULL	VN	VN-39
125350	VN	VN-39	20000000	VND	25000000	VND	9	1	14	83	NULL	NULL	NULL	VN	VN-57
125350	VN	VN-39	20000000	VND	25000000	VND	9	1	14	83	NULL	NULL	NULL	VN	VN-SG
125350	VN	VN-39	20000000	VND	25000000	VND	9	1	14	84	NULL	NULL	NULL	VN	VN-39
125350	VN	VN-39	20000000	VND	25000000	VND	9	1	14	84	NULL	NULL	NULL	VN	VN-57
125350	VN	VN-39	20000000	VND	25000000	VND	9	1	14	84	NULL	NULL	NULL	VN	VN-SG
125359	VN	VN-HN	25000000	VND	25000000	VND	5	1	10	46	NULL	NULL	NULL	VN	VN-HN
125359	VN	VN-HN	25000000	VND	25000000	VND	5	1	10	48	NULL	NULL	NULL	VN	VN-HN
125359	VN	VN-HN	25000000	VND	25000000	VND	5	1	10	49	NULL	NULL	NULL	VN	VN-HN
125371	VN	VN-SG	15000000	VND	18000000	VND	2	1	5	21	5	21	1	VN	VN-SG
125371	VN	VN-SG	15000000	VND	18000000	VND	2	1	5	21	5	22	1	VN	VN-SG
125371	VN	VN-SG	15000000	VND	18000000	VND	2	1	5	22	5	21	1	VN	VN-SG
125371	VN	VN-SG	15000000	VND	18000000	VND	2	1	5	22	5	22	1	VN	VN-SG
125393	VN	VN-SG	70000000	VND	70000000	VND	25	1	6	24	NULL	NULL	NULL	VN	VN-57
125393	VN	VN-SG	70000000	VND	70000000	VND	25	1	6	24	NULL	NULL	NULL	VN	VN-SG
125393	VN	VN-SG	70000000	VND	70000000	VND	25	1	6	26	NULL	NULL	NULL	VN	VN-57
125393	VN	VN-SG	70000000	VND	70000000	VND	25	1	6	26	NULL	NULL	NULL	VN	VN-SG
125393	VN	VN-SG	70000000	VND	70000000	VND	25	1	6	31	NULL	NULL	NULL	VN	VN-57
125393	VN	VN-SG	70000000	VND	70000000	VND	25	1	6	31	NULL	NULL	NULL	VN	VN-SG
125392	NULL	NULL	12	VND	NULL	NULL	NULL	1	12	58	12	58	1	VN	VN-57
125396	VN	VN-SG	5000000	VND	7000000	VND	0	1	1	4	NULL	NULL	NULL	VN	VN-SG
125412	VN	VN-HN	10000000	VND	10000000	VND	2	0	6	24	NULL	NULL	NULL	VN	VN-HN
125398	VN	VN-43	9000000	VND	10000000	VND	4	0	12	63	NULL	NULL	NULL	VN	VN-43
125382	VN	VN-HN	10000000	VND	NULL	VND	5	1	13	74	16	91	4	VN	VN-HN
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	46	10	46	1	VN	VN-55
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	46	10	46	1	VN	VN-59
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	46	10	46	1	VN	VN-CT
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	46	14	83	4	VN	VN-55
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	46	14	83	4	VN	VN-59
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	46	14	83	4	VN	VN-CT
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	46	13	74	2	VN	VN-55
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	46	13	74	2	VN	VN-59
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	46	13	74	2	VN	VN-CT
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	46	10	46	2	VN	VN-55
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	46	10	46	2	VN	VN-59
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	46	10	46	2	VN	VN-CT
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	49	10	46	1	VN	VN-55
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	49	10	46	1	VN	VN-59
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	49	10	46	1	VN	VN-CT
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	49	14	83	4	VN	VN-55
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	49	14	83	4	VN	VN-59
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	49	14	83	4	VN	VN-CT
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	49	13	74	2	VN	VN-55
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	49	13	74	2	VN	VN-59
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	49	13	74	2	VN	VN-CT
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	49	10	46	2	VN	VN-55
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	49	10	46	2	VN	VN-59
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	49	10	46	2	VN	VN-CT
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	51	10	46	1	VN	VN-55
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	51	10	46	1	VN	VN-59
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	51	10	46	1	VN	VN-CT
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	51	14	83	4	VN	VN-55
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	51	14	83	4	VN	VN-59
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	51	14	83	4	VN	VN-CT
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	51	13	74	2	VN	VN-55
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	51	13	74	2	VN	VN-59
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	51	13	74	2	VN	VN-CT
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	51	10	46	2	VN	VN-55
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	51	10	46	2	VN	VN-59
123993	VN	VN-59	15000000	VND	20000000	VND	7	1	10	51	10	46	2	VN	VN-CT
118165	VN	VN-SG	12000000	VND	NULL	VND	7	1	14	83	12	63	1	VN	VN-SG
125473	VN	VN-43	1000	USD	1000	USD	NULL	1	12	62	NULL	NULL	NULL	VN	VN-43
125482	NULL	NULL	12000000	VND	NULL	NULL	NULL	1	12	66	12	66	1	VN	VN-SG
124562	VN	VN-43	9000000	VND	10000000	VND	4	1	12	63	12	63	1	VN	VN-43
125518	PH	PH-CEB	1200	USD	NULL	VND	5	1	11	56	NULL	NULL	NULL	VN	VN-SG
125513	VN	VN-SG	1900	USD	2500	USD	8	1	9	43	NULL	NULL	NULL	VN	VN-SG
125549	VN	VN-SG	5000	USD	7000	USD	19	1	12	58	NULL	NULL	NULL	VN	VN-HN
125549	VN	VN-SG	5000	USD	7000	USD	19	1	12	58	NULL	NULL	NULL	VN	VN-SG
125549	VN	VN-SG	5000	USD	7000	USD	19	1	12	59	NULL	NULL	NULL	VN	VN-HN
125549	VN	VN-SG	5000	USD	7000	USD	19	1	12	59	NULL	NULL	NULL	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	1	1	10	49	6	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	1	1	15	85	4	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	1	1	16	91	5	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	1	1	16	91	2	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	10	48	10	49	6	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	10	48	15	85	4	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	10	48	16	91	5	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	10	48	16	91	2	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	13	74	10	49	6	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	13	74	15	85	4	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	13	74	16	91	5	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	13	74	16	91	2	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	15	88	10	49	6	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	15	88	15	85	4	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	15	88	16	91	5	VN	VN-SG
125562	VN	VN-SG	125000	USD	100000	USD	8	1	15	88	16	91	2	VN	VN-SG
125590	NULL	NULL	6000000	VND	7000000	VND	3	0	13	69	NULL	NULL	NULL	VN	VN-SG
125599	VN	VN-SG	2000	USD	NULL	VND	4	1	9	42	NULL	NULL	NULL	VN	VN-43
125599	VN	VN-SG	2000	USD	NULL	VND	4	1	9	42	NULL	NULL	NULL	VN	VN-DN
125599	VN	VN-SG	2000	USD	NULL	VND	4	1	9	42	NULL	NULL	NULL	VN	VN-SG
125599	VN	VN-SG	2000	USD	NULL	VND	4	1	9	44	NULL	NULL	NULL	VN	VN-43
125599	VN	VN-SG	2000	USD	NULL	VND	4	1	9	44	NULL	NULL	NULL	VN	VN-DN
125599	VN	VN-SG	2000	USD	NULL	VND	4	1	9	44	NULL	NULL	NULL	VN	VN-SG
125563	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	16	91	1	NULL	NULL
125563	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	16	91	2	NULL	NULL
125563	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	16	91	1	NULL	NULL
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	65	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	65	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	65	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	16	91	2	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	16	91	2	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	16	91	2	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	66	2	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	66	2	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	59	12	66	2	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	65	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	65	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	65	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	16	91	2	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	16	91	2	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	16	91	2	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	66	2	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	66	2	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	62	12	66	2	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	65	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	65	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	65	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	16	91	2	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	16	91	2	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	16	91	2	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	66	2	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	66	2	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	12	65	12	66	2	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	65	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	65	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	65	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	16	91	2	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	16	91	2	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	16	91	2	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	66	2	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	66	2	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	72	12	66	2	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	66	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	66	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	66	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	65	4	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	65	4	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	65	4	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	16	91	2	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	16	91	2	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	16	91	2	VN	VN-HP
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	66	2	VN	VN-61
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	66	2	VN	VN-66
125600	VN	VN-61	1500	USD	1500	USD	13	1	13	74	12	66	2	VN	VN-HP
125601	VN	VN-SG	3000	USD	4000	USD	20	1	4	18	11	56	5	VN	VN-SG
125601	VN	VN-SG	3000	USD	4000	USD	20	1	4	18	12	65	5	VN	VN-SG
125601	VN	VN-SG	3000	USD	4000	USD	20	1	4	18	1	5	5	VN	VN-SG
125601	VN	VN-SG	3000	USD	4000	USD	20	1	4	18	16	91	6	VN	VN-SG
125601	VN	VN-SG	3000	USD	4000	USD	20	1	11	57	11	56	5	VN	VN-SG
125601	VN	VN-SG	3000	USD	4000	USD	20	1	11	57	12	65	5	VN	VN-SG
125601	VN	VN-SG	3000	USD	4000	USD	20	1	11	57	1	5	5	VN	VN-SG
125601	VN	VN-SG	3000	USD	4000	USD	20	1	11	57	16	91	6	VN	VN-SG
125601	VN	VN-SG	3000	USD	4000	USD	20	1	13	73	11	56	5	VN	VN-SG
125601	VN	VN-SG	3000	USD	4000	USD	20	1	13	73	12	65	5	VN	VN-SG
125601	VN	VN-SG	3000	USD	4000	USD	20	1	13	73	1	5	5	VN	VN-SG
125601	VN	VN-SG	3000	USD	4000	USD	20	1	13	73	16	91	6	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	6	25	5	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	6	25	5	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	6	25	5	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	9	42	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	9	42	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	9	42	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	8	38	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	8	38	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	8	38	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	14	84	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	14	84	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	14	84	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	3	11	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	3	11	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	6	25	3	11	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	6	25	5	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	6	25	5	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	6	25	5	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	9	42	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	9	42	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	9	42	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	8	38	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	8	38	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	8	38	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	14	84	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	14	84	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	14	84	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	3	11	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	3	11	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	54	3	11	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	6	25	5	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	6	25	5	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	6	25	5	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	9	42	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	9	42	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	9	42	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	8	38	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	8	38	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	8	38	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	14	84	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	14	84	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	14	84	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	3	11	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	3	11	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	55	3	11	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	6	25	5	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	6	25	5	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	6	25	5	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	9	42	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	9	42	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	9	42	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	8	38	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	8	38	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	8	38	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	14	84	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	14	84	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	14	84	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	3	11	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	3	11	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	11	56	3	11	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	6	25	5	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	6	25	5	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	6	25	5	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	9	42	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	9	42	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	9	42	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	8	38	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	8	38	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	8	38	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	14	84	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	14	84	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	14	84	4	VN	VN-SG
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	3	11	4	VN	VN-DN
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	3	11	4	VN	VN-HN
125633	US	US-HI	150000	USD	NULL	VND	20	1	15	89	3	11	4	VN	VN-SG
125547	VN	VN-43	2000	USD	1700	USD	9	1	12	58	12	59	4	VN	VN-43
125547	VN	VN-43	2000	USD	1700	USD	9	1	12	58	12	59	4	VN	VN-57
125547	VN	VN-43	2000	USD	1700	USD	9	1	12	58	12	59	4	VN	VN-SG
125547	VN	VN-43	2000	USD	1700	USD	9	1	12	58	12	60	1	VN	VN-43
